ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Orientación,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,OrientaciÃ³n,Bodegas,Tipo de casa,Tipo de propiedad,Disposición,Número de piso de la unidad,Departamentos por piso,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote
1424846537,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424846537-terreno-pueblo-dzibilchaltun-_JM,"$1,642,000",YucatÃ¡n,MÃ©rida,340 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,Otro,,,,,
1424227748,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424227748-terreno-en-venta-privada-zendera-conkal-_JM,"$1,200,000",Conkal,Conkal,309 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424223827,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424223827-terreno-en-venta-privada-camporal-temozon-norte-_JM,"$2,246,254",Mérida,Temozon Norte,336 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423394328,yucatán,terrenos,https://terreno.metroscubicos.com/MLM-1423394328-terrenos-en-preventa-privada-residencial-temozon-_JM,"$1,208,704",Mérida,Temozon Norte,284 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1426266964,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1426266964-terreno-en-venta-en-av-malecon-_JM,"$24,000,000",YucatÃ¡n,Progreso,1003 mÂ²,,,,,,,,,,,,,,,,,,,,-,,,,,
1424708330,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424708330-terreno-en-venta-en-privada-zona-norte-de-merida-_JM,"$1,107,270",MÃ©rida,Cholul,369 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424217940,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424217940-terreno-en-venta-san-antonio-tehuitz-kanasin-_JM,"$11,000,000",Kanasin,Kanasin,7577 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424180451,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424180451-terreno-en-venta-privada-piaro-tamanche-_JM,"$888,775",MÃ©rida,Tamanche,242 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424227757,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424227757-terreno-en-venta-privada-yaxlum-conkal-_JM,"$843,000",Conkal,Conkal,646 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1422672953,yucatán,terrenos,https://terreno.metroscubicos.com/MLM-1422672953-terrenos-residenciales-en-cholul-merida-_JM,"$3,539,835",MÃ©rida,Cholul,786 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424199550,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424199550-terreno-en-venta-privada-residencial-albatros-chicxulub-_JM,"$215,820",Progreso,Chicxulub Puerto,180 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424174226,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424174226-terreno-en-venta-privada-mistika-chablekal-_JM,"$1,578,768",MÃ©rida,Chablekal,359 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1422806705,yucatán,lote,https://terreno.metroscubicos.com/MLM-1422806705-lote-residencial-en-venta-unica-living-sobre-carretera-mer-_JM,"$4,600",Mérida,Tamanche,300 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424859099,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424859099-terreno-en-venta-pueblo-sisal-yucatan-_JM,"$354,200",Hunucma,Sisal,114 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,Otro,,,,,
1424223860,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424223860-terreno-en-venta-privada-camelia-sitpach-_JM,"$577,500",MÃ©rida,Sitpach,275 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423387961,yucatán,terrenos,https://terreno.metroscubicos.com/MLM-1423387961-terrenos-en-venta-residenciales-en-tamanche-con-36-hectareas-_JM,"$3,650",MÃ©rida,Tamanche,400 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1426674917,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1426674917-terreno-en-venta-en-privada-residencial-30m-de-frente-la-alborada-_JM,,,Inmuebles,,,,,,,,,,,,,,,,,,,,,,,,,,
1426768785,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1426768785-terreno-en-venta-en-privada-residencial-30m-de-frente-la-alborada-_JM,,,Inmuebles,,,,,,,,,,,,,,,,,,,,,,,,,,
1425304817,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1425304817-terreno-en-venta-en-telchac-privada-con-amenidades-preventa-_JM,"$752,431",YucatÃ¡n,Telchac Pueblo,342 mÂ²,,,,,,,,3 MXN,,,,,,,,,,,,Otro,,,,,
1424223878,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424223878-terreno-en-venta-privada-albarella-cholul-lote-55-_JM,"$914,940",MÃ©rida,Cholul,306 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424193171,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424193171-terreno-en-venta-privada-xama-21-motul-yuctan-_JM,"$170,423",Motul,Felipe Carrillo Puerto,233 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423413787,yucatán,terrenos,https://terreno.metroscubicos.com/MLM-1423413787-terrenos-en-venta-residenciales-kikteil-merida-yucatan-_JM,"$1,500",Mérida,Kikteil,394 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1422819019,yucatán,terrenos,https://terreno.metroscubicos.com/MLM-1422819019-terrenos-en-venta-privada-residencial-conkal-_JM,"$537,459",Conkal,Conkal,284 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424227713,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424227713-terreno-en-venta-privada-vitana-sisal-_JM,"$160,000",Hunucma,Sisal,200 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423568947,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1423568947-terreno-en-la-zona-mas-exclusiva-de-merida-cabo-norte-_JM,"$4,900,000",MÃ©rida,Temozon Norte,637 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425961346,yucatán,adquiere,https://terreno.metroscubicos.com/MLM-1425961346-adquiere-tu-lote-residencial-premium-en-izamal-yucatan-pueblo-magino-y-la-mejor-plusvalia-_JM,"$269,500",Izamal,Izamal,345 mÂ²,,,,,,,,,,,,,,,,,,,,-,,,,,
1425722662,yucatán,lotes,https://terreno.metroscubicos.com/MLM-1425722662-lotes-residenciales-en-anthia-hunucma-_JM,"$72,600",Hunucma,Hunucma,300 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424224089,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424224089-terreno-en-venta-puerta-mayab-chablekal-_JM,"$3,875,000",Mérida,Chablekal,4879 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424239794,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424239794-terreno-venta-tumben-privada-chaactun-_JM,"$2,100,000",Mérida,Dzibichaltun,406 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424174108,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424174108-terreno-en-venta-club-de-golf-la-ceiba-_JM,"$8,654,900",MÃ©rida,Club De Golf La Ceiba,1730 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423510531,yucatán,lotes,https://terreno.metroscubicos.com/MLM-1423510531-lotes-residenciales-en-antigua-hacienda-contemporaneadzibilchaltun-_JM,"$1,154,039",MÃ©rida,Dzibichaltun,312 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,Otro,,,,,
1423394322,yucatán,terrenos,https://terreno.metroscubicos.com/MLM-1423394322-terrenos-en-venta-residenciales-en-club-de-golf-familiar-en-_JM,"$2,860",Progreso,San Ignacio,518 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423433098,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1423433098-terreno-en-venta-privada-residencial-puerta-mayab-cerca-de-_JM,$850,Mérida,Dzibichaltun,5103 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423406096,yucatán,catalina,https://terreno.metroscubicos.com/MLM-1423406096-catalina-haciendas-_JM,"$2,922,300",YucatÃ¡n,Yaxcaba,4870 mÂ²,,,,,,,,,,,,,,,,,,,,Ripio,,,,,
1424715605,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424715605-terreno-en-privada-residencial-al-norte-de-merida-_JM,"$414,000",Conkal,Conkal,200 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424180459,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424180459-terreno-en-venta-privada-provincia-carretera-progreso-_JM,"$4,844,190",Mérida,Dzidzilche,1523 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424186856,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424186856-terreno-en-venta-privada-zentura-cholul-_JM,"$950,400",Mérida,Cholul,288 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424174188,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424174188-terreno-en-venta-senduo-chablekal-_JM,"$1,419,989",Mérida,Chablekal,330 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424227770,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424227770-terreno-en-venta-privada-aranza-carr-merida-progreso-_JM,"$1,802,034",Mérida,Tamanche,422 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424223806,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424223806-terreno-en-venta-sobre-carretera-merida-motul-conkal-_JM,"$13,111,516",Conkal,Conkal,5485 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424174109,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424174109-terreno-en-venta-karan-conkal-_JM,"$431,265",Conkal,Conkal,287 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1422855253,yucatán,terrenos,https://terreno.metroscubicos.com/MLM-1422855253-terrenos-residenciales-osielo-desde-133-m2-en-san-ignacio-p-_JM,"$319,200",Progreso,San Ignacio,133 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425576916,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1425576916-terreno-izamal-_JM,"$90,000",YucatÃ¡n,Izamal,250 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,Otro,,,,,
1424217786,yucatán,finca,https://terreno.metroscubicos.com/MLM-1424217786-finca-rustica-en-venta-panaba-yucatan-_JM,"$8,300,000",Panaba,Panaba,3320000 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424668107,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424668107-terreno-en-venta-de-oportunidad-en-dzitya-_JM,"$2,750,000",MÃ©rida,Dzitya,1244 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424223953,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424223953-terreno-en-venta-privada-puerta-mayab-chablekal-_JM,"$3,975,000",Mérida,Chablekal,4144 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424205216,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424205216-terreno-en-venta-privada-komunah-san-crisanto-lotes-verani-_JM,"$187,869",Sinanché,San Crisanto,300 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424205147,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424205147-terreno-en-venta-chichi-suarez-_JM,"$700,000",MÃ©rida,Chichi SuÃ¡rez,455 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424102122,yucatán,lotes,https://terreno.metroscubicos.com/MLM-1424102122-lotes-residenciales-en-via-mare-_JM,"$78,900",Dzidzantun,Santa Clara,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425457962,yucatán,chicxulub,https://terreno.metroscubicos.com/MLM-1425457962-chicxulub-sorenna-sobre-via-principal-terreno-de-oportunidad-en-venta-_JM,"$883,750",YucatÃ¡n,MÃ©rida,707 mÂ²,,,,,,,,,,,,,,,,,,,,Ripio,,,,,
1424693197,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424693197-terreno-en-venta-cosgaya-_JM,"$535,400",Mérida,Cosgaya,264 m²,,,,,,,,,,,,,,,,,,,,-,,,,,
1424692081,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424692081-terreno-residencial-en-venta-en-privada-dzidzil-ha-al-norte-_JM,"$1,950,000",Mérida,Dzidzilche,1000 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424186866,yucatán,rancho,https://terreno.metroscubicos.com/MLM-1424186866-rancho-en-venta-kantunil-yucatan-_JM,"$7,700,000",Kantunil,Kantunil,480000 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424186865,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424186865-terreno-en-venta-privada-blanca-kikteil-_JM,"$624,990",Mérida,Kikteil,416 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424205240,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424205240-terreno-en-venta-privada-dzidzil-ha-_JM,"$1,950,399",Mérida,Dzidzilche,891 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424239762,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424239762-terreno-en-venta-privada-artisana-temozon-_JM,"$4,316,760",Mérida,Temozon Norte,1233 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424217723,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424217723-terreno-en-venta-chichi-suarez-_JM,"$720,000",MÃ©rida,Chichi SuÃ¡rez,455 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424223791,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424223791-terreno-en-venta-privada-kalizo-cheuman-_JM,"$395,350",Mérida,Cheuman,250 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424110371,yucatán,terrenos,https://terreno.metroscubicos.com/MLM-1424110371-terrenos-residenciales-premium-_JM,"$1,476,242",YucatÃ¡n,MÃ©rida,360 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,Otro,,,,,
1423393118,yucatán,venta,https://terreno.metroscubicos.com/MLM-1423393118-venta-terreno-residencial-phula-_JM,"$770,000",Mérida,Dzidzilche,756 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1422818921,yucatán,terrenos,https://terreno.metroscubicos.com/MLM-1422818921-terrenos-residenciales-en-venta-cerca-de-la-carretera-merida-_JM,"$1,711,363",MÃ©rida,Tamanche,643 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423445285,yucatán,paseo,https://terreno.metroscubicos.com/MLM-1423445285-paseo-colorin-_JM,"$330,000",YucatÃ¡n,Chicxulub Pueblo,300 mÂ²,,,,,,,,,,,,,,,,,,,,Ripio,,,,,
1424193215,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424193215-terreno-en-venta-gran-nikte-privada-kin-ha-_JM,"$751,212",Hunucma,Sisal,334 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423886366,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1423886366-terreno-en-venta-hunucma-yucatan-_JM,"$144,392",Hunucma,Hunucma,279 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,-,,,,,
1426367654,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1426367654-terreno-en-venta-en-carretera-merida-progreso-_JM,"$1,825,000",MÃ©rida,CÃ¡mara De Comercio Norte,800 mÂ²,,,,,,,,,,,,,,,,,,,,-,,,,,
1424193243,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424193243-terreno-en-venta-privada-maruva-cholul-_JM,"$946,000",Mérida,Cholul,254 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424174181,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424174181-terreno-en-venta-gran-nikte-privada-tunich-_JM,"$336,806",Hunucma,Sisal,217 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1426673715,yucatán,hermoso,https://terreno.metroscubicos.com/MLM-1426673715-hermoso-terreno-en-esquina-_JM,"$3,000,000",Conkal,Conkal,2000 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,50 m,42 m,Regular,,
1424745292,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424745292-terreno-en-venta-privada-tamora-conkal-_JM,"$990,000",Conkal,Conkal,326 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424174236,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424174236-terreno-en-venta-privada-inara-cholul-_JM,"$1,107,270",Mérida,Cholul,265 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424227845,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424227845-terreno-en-venta-privada-los-gaviones-santa-gertrudis-_JM,"$1,617,445",Mérida,Santa Gertrudis Copo,376 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424217773,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424217773-terreno-en-venta-privada-aire-puro-san-ignacio-_JM,"$1,711,363",Progreso,San Ignacio,643 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424227746,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424227746-terreno-en-venta-privada-vida-kuche-san-jose-kuche-lote-13-_JM,"$870,251",MÃ©rida,Chablekal,378 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424205176,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424205176-terreno-en-venta-privada-vida-kuche-san-jose-kuche-lote-1--_JM,"$786,232",MÃ©rida,Chablekal,341 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424174146,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424174146-terreno-en-venta-privada-antigua-chablekal-_JM,"$1,126,562",MÃ©rida,Chablekal,312 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424180362,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424180362-terreno-en-venta-privada-tapiola-jardin-residencial-_JM,"$1,919,957",Mérida,Komchen,516 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424174131,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424174131-terreno-en-venta-caucel-_JM,"$20,000,000",MÃ©rida,Caucel,100000 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424223801,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424223801-terreno-en-venta-temozon-_JM,"$6,261,750",MÃ©rida,Temozon Norte,2504 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424239729,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424239729-terreno-en-venta-amaranta-conkal-_JM,"$600,000",Conkal,Conkal,300 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424170708,yucatán,lotes,https://terreno.metroscubicos.com/MLM-1424170708-lotes-residenciales-mistikachablekal-_JM,"$1,613,571",YucatÃ¡n,Chablekal,359 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,Otro,,,,,
1423413484,yucatán,kao,https://terreno.metroscubicos.com/MLM-1423413484-kao-_JM,"$659,385",Yucatán,Dzilam González,2273 m²,,,,,,,,,,,,,,,,,,,,Ripio,,,,,
1423451921,yucatán,sn,https://terreno.metroscubicos.com/MLM-1423451921-sn-gabriel-yucatan-_JM,"$277,723",Yucatán,Yaxcaba,712 m²,,,,,,,,,,,,,,,,,,,,Ripio,,,,,
1423432460,yucatán,namai,https://terreno.metroscubicos.com/MLM-1423432460-namai-_JM,"$129,462",YucatÃ¡n,Dzilam De Bravo,924 mÂ²,,,,,,,,,,,,,,,,,,,,Ripio,,,,,
1423386781,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1423386781-terreno-para-uso-industrial-hunucma-yucatan-mexico-_JM,"$1,854,884",Hunucma,Texan Palomeque,5013 mÂ²,,,,,,,,,,,,,,,,,,,,Ripio,,,,,
1423505089,yucatán,macrolote,https://terreno.metroscubicos.com/MLM-1423505089-macrolote-de-7-hectareas-en-venta-seye-yucatan-_JM,"$1,750,000",Seye,Seye,70000 mÂ²,,,,,,,,,,,,,,,,,,,,-,,,,,
1424714765,yucatán,venta,https://terreno.metroscubicos.com/MLM-1424714765-venta-terreno-en-chicxulub-puerto-_JM,"$4,500,000",Progreso,Chicxulub Puerto,1926 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424174154,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424174154-terreno-en-venta-privada-makuh-misne-balam-_JM,"$450,000",Progreso,Misnebalam,300 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424180366,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424180366-terreno-en-venta-en-dzitya-_JM,"$1,520,000",MÃ©rida,Dzitya,760 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424128687,yucatán,se,https://terreno.metroscubicos.com/MLM-1424128687-se-venden-lotes-las-torres-izamal-_JM,"$215,000",Izamal,Izamal,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424702773,yucatán,terrenos,https://terreno.metroscubicos.com/MLM-1424702773-terrenos-en-venta-en-privada-maruva-zona-norte-de-merida-_JM,"$946,000",Mérida,Las Margaritas De Cholul,254 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424702303,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424702303-terreno-chicxulub-pueblo-_JM,"$584,700",YucatÃ¡n,Chicxulub Pueblo,300 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,Otro,,,,,
1424199648,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424199648-terreno-en-venta-privada-viacholul-cholul-_JM,"$1,328,992",Mérida,Cholul,327 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424193280,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424193280-terreno-en-venta-privada-kaan-temozon-_JM,"$2,298,002",Mérida,Temozon Norte,398 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424227785,yucatán,terrenos,https://terreno.metroscubicos.com/MLM-1424227785-terrenos-en-venta-privada-andra-cittadela-cholul-_JM,"$6,462,828",Mérida,Cholul,592 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424180404,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424180404-terreno-en-venta-privada-greta-cittadela-cholul-_JM,"$13,167,211",Mérida,Cholul,1236 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424199587,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424199587-terreno-en-venta-privada-komunah-san-crisanto-lotes-crisan-_JM,"$407,764",Sinanché,San Crisanto,350 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424193221,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424193221-terreno-en-venta-privada-komunah-san-crisanto-lotes-comerc-_JM,"$875,500",Sinanché,San Crisanto,1000 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424174163,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424174163-terreno-en-venta-avenida-cumbres-sitpach-_JM,"$1,354,010",MÃ©rida,Sitpach,588 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424223844,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424223844-terreno-en-venta-san-antonio-tehuitz-_JM,"$10,000,000",Kanasin,San Antonio Tehuitz,100000 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424199559,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424199559-terreno-comercial-en-venta-en-tek-park-lote-12-19-_JM,"$1,824,580",Mococha,Tekat,1824 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424174160,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424174160-terreno-comercial-en-venta-en-tek-park-lote-4-_JM,"$3,758,090",Mococha,Tekat,2684 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424205174,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424205174-terreno-comercial-en-venta-en-tek-park-lote-5-_JM,"$3,213,084",Mococha,Tekat,2295 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424223834,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424223834-terreno-en-venta-novo-dzitya-_JM,"$750,000",MÃ©rida,Dzitya,329 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424227736,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424227736-terreno-en-venta-privada-la-region-komchen-_JM,"$797,503",Mérida,Komchen,269 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424186761,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424186761-terreno-en-venta-ensueno-yaxkukul-_JM,"$538,627",Yaxkukul,Yaxkukul,599 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424186752,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424186752-terreno-en-venta-hacienda-xcanatun-gran-san-pedro-_JM,"$930,000",MÃ©rida,San Pedro Cholul,300 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424193161,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424193161-terreno-en-venta-chablekal-_JM,"$5,481,560",MÃ©rida,Chablekal,1566 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424180355,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424180355-terreno-en-venta-caucel-_JM,"$49,571,808",MÃ©rida,Caucel,61964 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424223812,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424223812-terreno-en-venta-privada-los-sauces-cholul-_JM,"$839,520",Mérida,Cholul,305 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424199531,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424199531-terreno-en-venta-privada-miria-chicxulub-pueblo-_JM,"$277,965",Chicxulub Pueblo,Chicxulub,247 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424227702,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424227702-terreno-en-venta-privada-morera-cholul-_JM,"$740,627",Mérida,Cholul,251 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424140268,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424140268-terreno-en-venta-en-sinanche-con-desarrollos-cercanos-_JM,"$1,560,000",Sinanché,Sinanche,31200 m²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423393137,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1423393137-terreno-rural-rustico-para-vivienda-en-yaxcaba-yucatan-mexico-_JM,"$504,000",YucatÃ¡n,Yaxcaba,1800 mÂ²,,,,,,,,,,,,,,,,,,,,Ripio,,,,,
1424278158,yucatán,terreno,https://terreno.metroscubicos.com/MLM-1424278158-terreno-en-la-playa-de-chabihauyobain-yucatan-_JM,"$1,800,000",Yobain,Chabihau,1000 mÂ²,,,,,,,,,,,,,,,,,,,,Otro,,,,,
